494,Inc5000 Company List,494,25140,494,850,Bodhtree Solutions,Santa Clara,San Jose,965.29,40683608,IT Services,1,CA
504,Inc5000 Company List,504,22976,504,12,US Perishables,Oakland,San Francisco,935.28,4435641,Logistics & Transportation,2,CA
509,Inc5000 Company List,509,26160,509,88,Evolv,San Francisco,San Francisco,930.62,5452000,Human Resources,1,CA
512,Inc5000 Company List,512,25541,512,7,Tach Tech,San Francisco,San Francisco,927.39,3069421,IT Services,1,CA
513,Inc5000 Company List,513,25676,513,24,IdeaScale,San Francisco,San Francisco,915.5,2395155,Software,1,CA
519,Inc5000 Company List,519,23657,519,2,New Horizon Health,Westlake Village,Los Angeles,910.4,7635426,Health,2,CA
524,Inc5000 Company List,524,25416,524,10,Knockaround,San Diego,San Diego,907.75,5744500,Consumer Products & Services,1,CA
551,Inc5000 Company List,551,25539,551,45,NorCal CrossFit,San Jose,San Jose,870.76,2872908,Health,1,CA
558,Inc5000 Company List,558,26440,558,457,Progreso Financero,Redwood City,San Francisco,865.39,74656156,Financial Services,1,CA
563,Inc5000 Company List,563,26244,563,35,CivicSolar,San Francisco,San Francisco,848.73,27878791,Energy,1,CA
573,Inc5000 Company List,573,22115,573,20,SpearMC Consulting,San Francisco,San Francisco,831.97,7271386,IT Services,3,CA
577,Inc5000 Company List,577,1253,577,25,Strada Capital,Laguna Hills,Los Angeles,826.2,8765600,Financial Services,3,CA
581,Inc5000 Company List,581,23259,581,38,Cloud9 Real Time,San Diego,San Diego,823.91,6121965,IT Services,2,CA
596,Inc5000 Company List,596,23466,596,10,Benztown,Burbank,Los Angeles,796.49,2515109,Media,2,CA
601,Inc5000 Company List,601,25252,601,38,Hathway,San Luis Obispo,San Luis Obispo-Paso Robles CA,790.76,4190463,Advertising & Marketing,1,CA
609,Inc5000 Company List,609,24912,609,14,Little Passports,San Francisco,San Francisco,779.77,2351909,Consumer Products & Services,1,CA
611,Inc5000 Company List,611,23272,611,154,TechShop,San Jose,San Jose,778.47,9753457,Manufacturing,2,CA
613,Inc5000 Company List,613,25593,613,3,Second Media,San Francisco,San Francisco,773.27,3325310,Media,1,CA
622,Inc5000 Company List,622,21132,622,159,mophie,Tustin,Los Angeles,750.54,215393724,Consumer Products & Services,3,CA
631,Inc5000 Company List,631,23038,631,725,TaskUs,Santa Monica,Los Angeles,739.1,6243017,Business Products & Services,2,CA
638,Inc5000 Company List,638,23243,638,130,MobileOne,San Diego,San Diego,729.82,59079647,Retail,2,CA
641,Inc5000 Company List,641,25985,641,35,OrangePeople,Irvine,Los Angeles,726.6,4573171,IT Services,1,CA
645,Inc5000 Company List,645,23433,645,85,iUnlimited Investigative Services,Sacramento,Sacramento--Arden-Arcade--Roseville CA,712.56,5173330,Security,2,CA
649,Inc5000 Company List,649,25332,649,18,W&R Studios,Huntington Beach,Los Angeles,708.18,2344170,Software,1,CA
656,Inc5000 Company List,656,26153,656,45,Nicholas Pension Consultants,Rancho Cordova,Sacramento--Arden-Arcade--Roseville CA,702.72,4196530,Financial Services,1,CA
658,Inc5000 Company List,658,21028,658,27,Modern Everyday,Alhambra,Los Angeles,700.42,9300320,Retail,3,CA
668,Inc5000 Company List,668,23096,668,174,InfoFree,San Mateo,San Francisco,685.46,7509000,Business Products & Services,2,CA
676,Inc5000 Company List,676,25431,676,4,KitOrder,Sausalito,San Francisco,674.12,4185860,Software,1,CA
677,Inc5000 Company List,677,24606,677,85,3Q Digital,San Mateo,San Francisco,670.6,9642752,Advertising & Marketing,1,CA
683,Inc5000 Company List,683,25980,683,17,Regatta Solutions,San Juan Capistrano,Los Angeles,661.5,11027178,Energy,1,CA
684,Inc5000 Company List,684,24917,684,18,Barney Butter,Fresno,Fresno CA,661.03,8691000,Food & Beverage,1,CA
685,Inc5000 Company List,685,26369,685,23,JJ Virgin & Associates,Rancho Mirage,Riverside-San Bernardino-Ontario CA,660.01,6074970,Health,1,CA
689,Inc5000 Company List,689,22938,689,25,ReTargeter,San Francisco,San Francisco,657.75,8161000,Advertising & Marketing,2,CA
691,Inc5000 Company List,691,25867,691,60,VizExplorer,San Diego,San Diego,656.23,5424000,Software,1,CA
693,Inc5000 Company List,693,7473,693,138,Vantage Media Marketplaces,El Segundo,Los Angeles,655.73,118778000,Advertising & Marketing,2,CA
696,Inc5000 Company List,696,24835,696,11,All American Lending,Newport Beach,Los Angeles,652.75,2819668,Financial Services,1,CA
706,Inc5000 Company List,706,25714,706,12,NovelASPect.com,San Mateo,San Francisco,641.78,2439374,IT Services,1,CA
751,Inc5000 Company List,751,23293,751,272,Skava,San Francisco,San Francisco,608.05,22892356,Software,2,CA
752,Inc5000 Company List,752,22967,752,62,Apartment List,San Francisco,San Francisco,607.1,17225000,Real Estate,2,CA
759,Inc5000 Company List,759,25344,759,31,Evista Environmental Health Systems,Newport Beach,Los Angeles,602.14,3714119,Environmental Services,1,CA
765,Inc5000 Company List,765,23390,765,891,Episource,La Palma,Los Angeles,596.35,12796344,Health,2,CA
776,Inc5000 Company List,776,23509,776,53,Renova Energy,Palm Desert,Riverside-San Bernardino-Ontario CA,588.51,8448000,Energy,2,CA
777,Inc5000 Company List,777,26565,777,520,Aerohive Networks,Sunnyvale,San Jose,586.45,107135000,Software,1,CA
782,Inc5000 Company List,782,24979,782,36,Noribachi,Hawthorne,Los Angeles,580.99,10189784,Manufacturing,1,CA
789,Inc5000 Company List,789,25366,789,205,DayNine Consulting,Pleasanton,San Francisco,579.01,26460806,Business Products & Services,1,CA
793,Inc5000 Company List,793,23114,793,39,ISBX,Los Angeles,Los Angeles,575.11,5700126,Software,2,CA
795,Inc5000 Company List,795,23586,795,30,Black Lotus Communications,San Francisco,San Francisco,573.67,3998221,IT Services,2,CA
796,Inc5000 Company List,796,23148,796,71,24Hr HomeCare,El Segundo,Los Angeles,573.34,29146106,Health,2,CA
797,Inc5000 Company List,797,25427,797,70,Early Growth Financial Services,San Jose,San Jose,573.13,4188467,Financial Services,1,CA
802,Inc5000 Company List,802,17334,802,45,Vista Imaging Services,El Dorado Hills,Sacramento--Arden-Arcade--Roseville CA,566.98,25926420,Health,5,CA
804,Inc5000 Company List,804,23321,804,75,Kore1,Irvine,Los Angeles,565.59,5358000,IT Services,2,CA
805,Inc5000 Company List,805,23214,805,21,QualityFlooring4Less.com,San Francisco,San Francisco,564.92,19865400,Consumer Products & Services,2,CA
806,Inc5000 Company List,806,26349,806,19,Phenom Software,Irvine,Los Angeles,563.5,2739113,IT Services,1,CA
808,Inc5000 Company List,808,25395,808,48,YOU Technology,South San Francisco,San Francisco,562.7,19745471,Advertising & Marketing,1,CA
809,Inc5000 Company List,809,21080,809,229,TubeMogul,Emeryville,San Francisco,561.97,57214000,Advertising & Marketing,3,CA
810,Inc5000 Company List,810,25437,810,101,RailPros Field Services,Irvine,Los Angeles,561.9,10485940,Engineering,1,CA
811,Inc5000 Company List,811,24831,811,1387,Amerit Fleet Solutions,Walnut Creek,San Francisco,561.5,100933004,Logistics & Transportation,1,CA
816,Inc5000 Company List,816,25330,816,259,Saalex Solutions,Camarillo,Oxnard-Thousand Oaks-Ventura CA,558.35,35495269,Government Services,1,CA
824,Inc5000 Company List,824,23043,824,33,Sovereign Lending Group,Irvine,Los Angeles,552.22,6571994,Financial Services,2,CA
825,Inc5000 Company List,825,21570,825,284,Kareo,Irvine,Los Angeles,551.72,30018046,Software,3,CA
835,Inc5000 Company List,835,23296,835,12,Technossus,Irvine,Los Angeles,544.36,6231000,Software,2,CA
844,Inc5000 Company List,844,23572,844,13,Total Apps,Aliso Viejo,Los Angeles,533.69,3419898,Financial Services,2,CA
854,Inc5000 Company List,854,26547,854,17,Wholesale Warranties,San Diego,San Diego,527.03,4181558,Insurance,1,CA
856,Inc5000 Company List,856,22853,856,174,JetSuite,Irvine,Los Angeles,526.73,46510000,Logistics & Transportation,1,CA
877,Inc5000 Company List,877,21873,877,20,Meridian Pacific Properties,San Marcos,San Diego,512.33,13415944,Real Estate,3,CA
880,Inc5000 Company List,880,21776,880,70,Procore Technologies,Carpinteria,Santa Barbara-Santa Maria-Goleta CA,510.37,9454324,Software,3,CA
888,Inc5000 Company List,888,21111,888,75,Internet Marketing,San Diego,San Diego,503.46,17816391,Advertising & Marketing,3,CA
